,Time,Power,Omega
792,2.8140000000000005,0.15434110957376576,1537997345.0829654
793,2.818000000000001,0.1474852434262806,1469679163.6069095
794,2.822,0.14419735196922198,1436915576.8616667
795,2.8260000000000005,0.14225535324571603,1417563708.204281
796,2.830000000000001,0.14046931716629293,1399765995.3592646
797,2.834000000000001,0.14060637995768333,1401131815.5859704
798,2.8380000000000005,0.14387127409363015,1433666235.7863333
799,2.842,0.1436941513663132,1431901221.3639307
800,2.846,0.14263397461829352,1421336641.2058904
801,2.849999999999999,0.14139077865383315,1408948288.562591
802,2.853999999999999,0.14631601477899922,1458027889.6185348
803,2.8579999999999997,0.15074679055368798,1502180231.1233253
804,2.8619999999999997,0.15044530516002083,1499175952.248294
805,2.8659999999999997,0.14629313849641978,1457799929.2133667
806,2.8699999999999997,0.14214097183281865,1416423906.1784384
807,2.874,0.14196592842044334,1414679611.9702976
808,2.8779999999999997,0.14325358759657003,1427511037.115055
809,2.8819999999999997,0.14295529252452885,1424538549.550869
810,2.886,0.13926885294127112,1387803461.2291842
811,2.89,0.13431500711832767,1338438766.7244065
812,2.894,0.13689080962470973,1364106441.572761
813,2.898,0.14387347705086306,1433688188.0865657
814,2.902,0.14522441900381403,1447150221.2593071
815,2.906,0.1465814995229528,1460673424.7743223
816,2.91,0.14940570499743636,1488816416.1893766
817,2.9140000000000006,0.1494653706417495,1489410979.768709
818,2.9180000000000006,0.14917026589133475,1486470283.5153732
819,2.9220000000000006,0.1480704305401582,1475510508.4119716
820,2.9260000000000006,0.14858005639050514,1480588891.0087006
821,2.9300000000000006,0.14798984688967556,1474707498.5020282
822,2.9340000000000006,0.14188194808958632,1413842754.4003737
823,2.9380000000000006,0.13712596336892574,1366449730.6374133
824,2.9420000000000006,0.1399474805175862,1394565933.0913801
825,2.946000000000001,0.14423367637283233,1437277546.7637148
826,2.9500000000000006,0.14874919060966688,1482274300.5587018
827,2.954000000000001,0.14986267020042185,1493370039.4653003
828,2.958,0.1476304515875775,1471126151.8213634
829,2.962,0.14706576465975651,1465499089.8014638
830,2.9659999999999997,0.14925920762251774,1487356581.0598466
831,2.9699999999999993,0.15420616316996477,1536652614.4966192
832,2.9739999999999998,0.15369204105225345,1531529426.9397066
833,2.9779999999999998,0.1478554661070307,1473368404.2872157
834,2.9819999999999998,0.1456201743928718,1451093893.4238658
835,2.9859999999999998,0.1455902256347999,1450795456.3416762
836,2.9899999999999998,0.14256393673286147,1420638719.0376022
837,2.9939999999999998,0.1398776069205409,1393869648.044293
838,2.9979999999999998,0.13719127710822035,1367100577.0509837
839,3.0020000000000002,0.1358466342615586,1353701313.9903398
840,3.0060000000000002,0.13371246453117766,1332434475.95641
841,3.01,0.13185585278226813,1313933481.9661603
842,3.0140000000000002,0.13470833923788492,1342358291.1938467
843,3.0180000000000007,0.1357474336214127,1352712787.2031717
844,3.0220000000000002,0.13130477059245613,1308441990.119341
845,3.0260000000000002,0.12922080255658883,1287675408.129273
846,3.0300000000000007,0.12716765220841347,1267215922.0385587
